Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
269702,B0002AUTY0,A3KVSGM9VWNVFF,Kelli Lincoln,0,0,5,1322179200,Jasmine!,"This is one of the best jasmine white teas I've tasted, and I drink a lot of tea. I've been drinking this particular jasmine for about two years now, and even if I drink it every day, I never get tired of it. Just lovely."
140901,B000UYIPZS,A27NTHPTRXB766,"Sandra L. Thornton ""typingterror""",0,0,5,1340236800,Perfect tasty snack from Amazon,What a perfect combination - pretzles and peanut butter.  It is one of the best tasting snacks I have eaten for a long time.  I like the size of the bag also.  Crunchy and salty.  I could not find anything about product that I did not like or want to change.  It is a top notch treat!
47976,B004SRH2B6,ANIRUTX2PVREC,Karly,0,0,4,1329177600,I don't mind the new flavor,"I agree that the flavor has changed and it does have a more um... plastic-y taste now but I still think it tastes good (although I have always liked artificial flavors...I know that's kind of weird).  Anyway I liked the previous formula better, but I thought I should share my honest opinion that the new flavor is not that bad."
333299,B000J41TB6,A2QB7W2UQXOMYG,Steven Whitney,4,4,5,1269043200,Very good nonfat dry milk,"Has a better, creamier flavor than the Safeway Lucerne and Albertsons store brands.<br /><br />The Saco doesn't dissolve quite as quickly as those two, but it does fully dissolve if you wait a few minutes or make it ahead of time and let it sit in the fridge overnight as the instructions suggest. One reviewer said it wouldn't dissolve ""even in boiling water"", but boiling water cooks the proteins and makes them lumpy, same as if you boil regular milk, and once that's happened, it'll never dissolve.<br /><br />With Super Saver free shipping, the Amazon price is currently only a little less than Safeway, but the milk is slighly better, and I can get a larger quantity from Amazon than the few little boxes the local Safeway keeps stocked on its powdered milk shelf at any one time.<br /><br />The box in which Amazon shipped my 2-box order would, I think, have held exactly 3 of the Saco boxes."
38684,B000ILEVWO,A281E9Z9INZ5BV,Amis,2,2,5,1249603200,Just as good as I remembered!,If you love HP sauce (you probably wouldn't be looking at buying it in bulk unless you do) this is definitely the way to go.  It tastes as good as it ever did and seems to keep without deteriorating at all (in a cool place but not necessarily refrigerated).  My family loves it on many savory items (anything from breakfast eggs to burgers and steak) and we add it to bean dishes and homemade barbeque sauce too.<br /><br />Unreservedly 5 stars!<br /><br />Just wish we could buy Lea and Perrins Worchestershire sauce and Marmite in bulk too...
521371,B007JFXWRC,AMLA0B6EHD4OS,Stacey,0,0,3,1348704000,"Very blackberry, no vanilla","I always enjoy how a flavored coffee or tea smells.  I've usually found that the taste is never as good as the smell.  In the case of Lipton Blackberry Vanilla Herbal Pyramid Tea Bags, this has been my experience.  The bag is an eye-catching design that entices because of the texture of the tea and infusions.  The smell is amazing!  I would make this into an air freshener in a heartbeat!  The flavor wasn't bad, but it was overpoweringly blackberry.  I couldn't even taste the vanilla.<br /><br />This would be an outstanding blackberry tea, but this product doesn't live up to the description on the carton."
89518,B004L44PHU,A2WRSERHIOLA5V,Ace,0,0,5,1323561600,Keeps me full and it tastes great!,"This is the best protein shake out there, not only is it affordable but it tastes great. This is a great for work when i dont have time to eat lunch this will keep me full for hours. I would recommend this shake to anyone, and i love drinking this after a workout. You will not be disappointed."
85636,B001PEWJWC,AOK1W5MSDV4QE,Karen L. Stall,22,22,5,1297209600,Karen,"These are exceptional. I had them first at a friend's home. Her hummus was wonderful, and I asked her for her recipe. It really is the beans that make the difference. Thanks so much for your great product!!!"
197661,B0011EO7WQ,A2LFUUQQYDERSJ,"N. Jiang ""N.J.""",1,1,5,1322438400,Green tea & Aloe moisturizer,I have combination skin. The green tea & aloe moisturizer leaves my skin supple and hydrated but not oily. The subtle and clean scent is refreshing.<br /><br />I also tried the jasmine and vitamin E moisturizer. It is much richer and it's a bit too rich for my skin. The fragrance is also stronger. I'll stick with green tea & aloe.
526219,B001BZ9SMO,A14Q5D3QYA8FPV,Shopper,4,6,5,1248048000,"Tasty, filling, healthy!","I don't like starchy, salty, and thick soups (too much starch actually makes me hungry). This particular variety (roasted chicken and vegetable) fits the bill. It is sparse on the noodle, with only 4 g of sugar per can (I have never eaten half a can of soup, so, all values are for the entire can). While still high, the sodium for the can is 920 mg: much less then in a ""regular"" soup.  The satisfying taste belies the 140 calories and only 2 g of fat! The liquid is light, but there is lots to chew on in the bowl: many chunks of meat and firm veggies make this a meal, rather then a snack. The ring on top of the can makes it easy to open. You can tuck a can in your purse and take it along to the office for a quick lunch. So far, so good.<br /><br />The only downside is the price. Even though I ordered the soup thru the Subscribe and Save programme, I paid for the dozen more then $6 over the price in the local mass retailer. It is not worth it, even with the covenience of free shipping. I will continue to buy the soup, just not on-line. Make sure to do your price research, but eaither way do give this variety a try. I'm sure you will not be dissapointed!"
505245,B001714V1U,A3CGZE3WU9FFML,kinggo,0,0,5,1335657600,Great Tea,Great Japanese Green Tea. I love it. Stay green color most of the time and test nature sweet green tea.
193871,B005IW4WFY,A2R6RA8FRBS608,Matthew G. Sherwin,1,1,5,1321056000,a snack that's good for you--YUM !!!,"Kind Healthy Grains Cinnamon Oat Clusters with Flax Seeds (which give you omega-3 fatty acids) are absolutely delicious! There're good for you, too; we all need flax and grains in our diet and so this is a preferable snack compared to small candy treats or even those tiny cake treats that have way too much sugar and empty carbs.<br /><br />My package came tightly closed and the product was fresh; that helped it to taste really good!<br /><br />I highly recommend this product; it is a healthy snack and it's great for people on the go."
301702,B001CFMGGI,A2C2JOO6DYRMYL,Jack West,4,5,5,1260921600,as adsvertised,good price & fast delivery. i have gout so this stuff works great for me.
75256,B0026RQTGE,A355N68F3UJPA,"Suzanne M. Webster ""Suzanne""",1,1,5,1322179200,Great gift for your favorite small dog!,"I purchased these for my 19 lb beagle.  They actually came in a holiday box (I didn't know this until I opened my amazon box), which would've been great had I been giving them as a gift.  They are the perfect size for my dog, and she devours them!  Note:  It is recommended that you give your dog only one treat per day."
263793,B0017I1QB6,A37YG5MYEF96EJ,"Creedeco ""Tom""",1,1,5,1328140800,Best of its kind...,"With the possible exception of their Fire Roasted Chipotle Salsa (I can't really taste a significant difference), this is the best salsa out there, in my opinion.  There are plenty that are less-costly and that alone may guide one's choice in another direction... but if cost is no object, this is the real deal."
531940,B005K4Q34S,A2KFZJMRLXCGP3,diane h,0,0,4,1323302400,Good Stuff,I wasn`t sure about this instant type k-cups but it was a pleasant surprise I will be ordering more and my husband enjoyed it also
214658,B001KQAR24,A32GAHCZ43R7NP,sgrams,22,26,5,1179014400,"Nutiva Organic Shelled Hempseed, 5-Pound Bag","This item was brought up in a forum with a link to Amazon. I've dealt with Amazon before and I've never been let down, Thank you Amazon for the great deals and excellant service! Anyway, this seed is tasty and nutrient packed. I've since read that hemp seed is some of the best food we can give ourselves."
48974,B001E5E0T2,AXSV2IRQX2C20,"JAScribbles ""Kindle is charged and ready!""",0,3,3,1332806400,Good for One Use,"I like to brew myself a single cup of coffee every once in a while. I have the Melitta filters and a plastic cone holder. I place both on top of a coffee cup and pour in the hot water. This method works well once. If you plan to have a second cup of coffee, add a touch more coffee grounds, and run through another round of water, it will not work well. The flow is blocked and slow. Even if you move around the grounds with a spoon, the drip is too slow to warrant a second use.<br /><br />So these are good once. If you want to save on waste and cut down on your garbage creation, pick another method.<br /><br />I visited their website and couldn't find any information on their annual donations to forest conservation. I did eventually find them listed as a corporate partner (AKA donor) on the American Forests . org website. It's nice to see companies giving back to the environment."
195710,B000CQC0BE,A1ZUALP7JLSCB3,PG,0,0,5,1350691200,Great tea and delivery!,"This tea is the best ever and it is always delivered on time.  I have gotten many people hooked on this tea.  Please always offer this tea.<br /><br />Thank you,<br />PG"
496526,B001181NBA,A1XQ85CM1RYVG8,Fran L. Spivack,0,0,5,1334793600,Best Power Bar.  Low Sugar,"I have been searching for a power bar with high protein and very low sugar do to health reasons.  This is the perfect solution.  Tastes great...no cardboard taste here!!  The whey chocolate tastes like chocolate.  I almost feel guilty eating it!!  During vists with family and friends during Easter I was able to contain my urges during desert time.  While everyone else was chowing down on sugary cakes, pies and chocolate, I whipped out my protein bar and felt like part of the group!<br /><br />Thank you for the awesome product.  I will be ordering a lot more."
48579,B006H34CUS,A3ROVDGWZMZH3R,Stephanie Garcia,0,0,5,1343174400,Amazing!,I got a sample of this in my Summer VoxBox and it was love at first taste!!!<br />Try them warmed up a bit with a nice cold glass of Almond milk and you are in heaven!<br />I will definitely buy these again and again!
184540,B001BCVY4W,A3A6GXILVT9JNW,Jeanne Tassotto,6,6,4,1229040000,Caution - may cause kitty stampede,"I called upon a panel of two expert feline food testers assist me with this review.  The first, Apollo, is quite enthusiastic about food related assignments and is usually most concerned about quantity.  The second, LJ, is more discerning about food, occasionally refusing to participate.<br /><br />When I opened the first selection, Chicken Pot Pie I noticed a quantity of liquid around the solid portion of the meal and was concerned that it was perhaps spoiled.  I detected no bad odor so I offered it to my panel, who were incidentally becoming quite impatient.  Apollo immediately began to consume his portion, pausing only when the dish was empty.  LJ took her usual cautious sniff of the food and then began to eagerly lap up the liquid, pausing to take a bite of the solids from time to time.  She too did not stop eating until the entire portion was consumed.<br /><br />At the next testing session I offered the Chinese Chicken selection.  This one looked much more like other canned cat food but had a more pronounced odor.  Both testers arrived at their stations without being summoned.  Again both testers were enthusiastic about their assignments and did not stop until the entire portion was consumed.  In fact when the testers were disturbed by two members of the canine food testing team they expressed great displeasure.<br /><br />As I was preparing the food samples a member of the human food testing panel remarked that the feline samples, particularly the Chinese Chicken, looked better than much of the food she had been eating at college.<br /><br />Obviously the feline panel was quite taken with the product.  Our chief accountant had some issues with it however since this product costs about four times as much per ounce as our usual offering. (Note:  usual offering has kept six cats quite healthy for more than thirty years).  With this price factor in mind I divided each single serving (3 oz) can between the two testers and supplemented with dry food.<br /><br />Due to the enthusiastic endorsements by the feline food testers and based on my prior experience with aging felines' diminished appetites, I will purchase this product in the future as a supplement to the usual feline menu offerings, much as the human menu is supplemented by holiday meals or upscale restaurant outings."
263683,B002I7KOFY,A3RW9I71S16EUR,luzlala,0,0,1,1328486400,bad after taste,the after taste was slightly different.... I did not like it.....maybe it is something in the cereal that is artificial....don't know...will not buy anymore of it....  Quaker high fiber cinnamon swirl.....am returning it to the grocery store..... package has 2013 date on it.... that means that it is fresh... but the aftertaste is not good....
193938,B000LQJKPE,A12648AACU1R7T,diamond,3,3,5,1341792000,Amazing,One word for this product would be: Amazing. It great for interstitial cystitis! I have very bad interstitial cystitis and i ordered this tea and it work wonders for my condition
103421,B001CU0N7C,ANJMBEV8866HR,Charles Stevens,0,1,4,1340582400,Where is the pepper?,"Ostrim beef and ostrich snacks are pretty tasty. I expected them to be a bit spicier, but they are good as they are. I needed another protein snack to supplement protein shakes and protein bars. The whole ostrich thing piqued my curiosity so I bought them. They are convenient to carry in my pocket while at work and the price is right. I will almost surely buy more."
465371,B000K2CSS0,A2DIANKAX7Y2QG,"A. Hilliard ""pops""",10,10,1,1273795200,Ranch Style trying to pull a fast one,"I've been eating Ranch Style Beans all my life and love them.  They were made in Fort Worth, Texas for nearly a hundred years.  This year, they were bought by ConAgra, the plant was closed and production was moved to Ohio.  That's not all that was changed.  The cans used to be brimming with beans with just enough sauce.  Now fully a third of each can is sauce...they're selling us WATER.  They taste the same and for that I'm grateful, but the can says ""Beans"" and I expect beans...not water.  Some slick suit has decided to maximize profit by compromising the brand.  Won't work here and I've bought my last can until I can shake the can and it sounds like it has more beans than water.  And why would anyone pay almost $50 for a case?  I can buy them at Sam's Wholesale Club for $12.00 a case."
307967,B001BS4G6O,A3V5TZGMQIAJK4,M. Smith,0,0,5,1155427200,I love Pill Pockets!,"We have a new puppy who has to take antibiotics twice a day for kennel cough.  The puppy hates the pills and it took a lot of time and stress to get him to take them.  I did an internet search and found out about pill pockets.  I didn't buy from Amazon because I needed them right away, I paid $13 at Petco.  They are a lifesaver, we have the beef flavor and he eats it right up.  He loves them.<br /><br />Since the antibiotics will use up almost the whole bag I'm putting in an order through Amazon for more pill pockets to keep on hand."
284771,B000PDLBBO,A3G4YJQKJ28S3P,Eric Gaddy,5,5,5,1200268800,Delicious Soup,"I love Shin Ramyun. I was introduced to it in college when my roommate would visit an Asian market. This stuff is HOT and delicious. When boiling, I add an egg to the mix. I highly recommend it."
339141,B000EM8UJC,A4902TQB4NGRJ,tierny,3,6,1,1289433600,Nutritional Misdirection,"Each packet of this soup is NOT single serving size!<br /><br />...and the packaging does very little to correct that misperception: the soup is shown in a coffee mug-sized scenario. You're supposed to add 4 cups of water to each packet; which is more soup than anyone is looking for at lunchtime. Even when you add all that water to the mix, I hope you're on a starvation diet, because the serving size on the box is 2 tablespoons!!!! TWO TABLESPOONS! What are you supposed to do with 4 cups of chicken soup (with a stray micro-noodle floating by now and then) when your alloted portion is two tablespoons? You're supposed to forget that consuming a reasonable amount of soup fills you with 100 percent (if not more) of your daily sodium intake.<br /><br />This is an absurd product."
23680,B001E5DYSK,A13D1WTFEMS9VH,Scorpio69,0,5,1,1302912000,Way overpriced; only average taste,"Always on the lookout for a new coffee adventure, I took the plunge with this very expensive grind (almost $2/oz!), based upon all the glowing reviews here. The verdict: Huh? What kind of crummy coffee are the ***** rating reviewers comparing this to that it supposedly tastes so ""out of this world""? After the first cup (brewed using my <a href=""http://www.amazon.com/gp/product/B000G71J6G"">Swissgold KF 300 One-Cup Coffee Filter</a> in my <a href=""http://www.amazon.com/gp/product/B000REZVW6"">Trudeau Board Room Desk Mug, Brown Leatherette</a>, using the recipe I've used for every other cup I've ever brewed, I thought: ""Jeez, this stuff tastes kinda flat and a bit burned!"" I backed off the amount I used in my next cup, which slightly improved the taste, but then it seemed like it was a bit weak, and therefore intolerable. About the only thing going for it is that it is not bitter tasting.<br /><br />The container in which the coffee comes is neat, though -- a plastic-lined, screw-on lid topping a stylish can -- and I'll get some good use out of it for storing other items once I've finished with this stuff. But I'm here to tell ya that this coffee is most definitely not worth the lofty price.<br /><br />One more problem: This stuff is ground to a near-powder consistency. It tends to clog any drip filter as when wet it becomes like a lump of tar.<br /><br />My recommendation for a truly great, flavorful cup o' java: <a href=""http://www.amazon.com/gp/product/B0007G96XO"">100% Colombia Supremo</a>. For nominally one-third the price of this illy stuff (I've even bagged it on sale at my local Safeway for &lt;$4 for a 12 oz. can!), you get a way tasty cup of fine Columbian coffee. The Don Francisco 100% Colombia Supremo coffee is still the best I've ever tasted -- at any price.<br /><br />'nuff said."
482672,B000LRH780,A1IWZAYY9GTLGL,"concurrent1 ""concurrent1""",1,1,5,1325289600,Better than any others on the market!,"I've purchased Cracovia Herring Filets for my father a number of times. It would not be a Polish Christmas for us without them!  The jar is large, and the herring is delicious. The pickling is very slightly sweet and the cream and onions offset the pickled fish perfectly!  Can't say enough good things about this product, the family LOVES it and we can only get it here, on amazon.com! LOVE IT!"
279792,B000GPNKRE,A1EXGL6L0QQ0M5,"Shane O. Laake ""camera nerd""",5,5,5,1174694400,Surprisingly Good,"The rice turns out excellent, which is quite a surprise considering how easy it is to make.  Granted it is very sticky, but they do call it sticky rice now don't they?  Throw some cucumber or something else in, and you have sushi.  For best results, spring for some real nori, such as <a href=""http://www.amazon.com/gp/product/B000LKWZWA"">Eden Sushi Nori, Toasted Sea Vegetable, 0.6-Ounce Packets  (Pack of 6)</a>, as what's included are small strips of very thin seaweed."
26254,B0007A0PX0,A2IUXP7OO5B1RE,"Jennifer I. Seiden ""Pixxiejixi's Books""",1,3,5,1168387200,I LOve Green Tea,"I Love Green Tea, and this powdered Green Tea mix is very soothing. also you can prepare it in so many different ways. You can make smoothies, milkshakes, whatever.  And of course it is so healthy"
156191,B004W12G3M,A1QIOEKLLX5XXC,"Julie Poitinger ""purplejupo""",0,2,2,1309996800,Too sweet and chewy,"I love banana flavored things, but these were too sweet, left a bad taste in my mouth, and were pretty chewy.  I ended up throwing them out."
449134,B001GQ3E5A,AAJ361GDDI06D,Lucky777,1,9,1,1274400000,No sugar added?  Wrong,"The ingredients clearly say ""evaporated cane juice"".  That is sugar.  Amazon needs to change the description."
404258,B002MAH7MK,A1MQZ4HN6V5W0B,T. Aquino,0,0,2,1317340800,Not right taste,"I have a cocker spaniel who loves treat and though that this nugget help me with his oral care but he spitted it every time I tried, probably does not like the flavor."
41444,B0088YBUOU,A37REIKYSHU4ZF,Miles Hiniker,2,2,3,1199750400,Yum,"These potatoes are good.  But i don't know if I'd get them again.  The garlic taste to me was off and strong.  And I LOVE garlic.  Hoping I just got an ""off"" batch."
366505,B000CQIDAG,A281NPSIMI1C2R,"Rebecca of Amazon ""The Rebecca Review""",0,0,5,1327190400,Try with lemon juice!,I was looking for a mild flavored tea that I could use to make a lemon tea and this organic chamomile tea is perfect. It does have a lovely aroma but I don't like drinking it without adding the juice of half a lemon and a packet of stevia. Then I add a little honey. I'd recommend using two tea bags for one cup or mug.<br /><br />~The Rebecca Review
71454,B004F1LNDI,A92KCYZOV96T5,atomic,0,0,5,1340755200,These are good,"They taste good and in nice little individual packages so you can take them with you anywhere you go. Have not tried the vanilla version, but i am hooked. They are moist and soft, you can see the honey, dont we all eat with our eyes first?"
56943,B0030DH0Q6,A2HGQF6927J3BN,Shay,3,3,4,1325635200,Good enough,"I used this product on my 9 week old kittens.  Instead of using 5 drops for kittens and cats over 12 weeks, I used 3 drops every other day.  I also cleaned out the ears completely first before putting the drops in.  After 2 treatments, they appear to be ear mite free."
372797,B0000GIOS4,A2VJJ2POCLMED7,"Marshall Carter ""Ornery Gamer, Fiend Club Member""",5,5,5,1254960000,A great soda alternative...,"Being half-Cuban, I had heard of Iron Beer before, but I had never actually had a chance to try it. Unlike Materva, which is relatively easy to get (even in South Carolina), I've never so much as seen Iron Beer on a shelf here. I went ahead and took the plunge, ordering it online, and was ever-so-pleasantly surprised. It definitely reminds me of a mix of cream soda and orange soda (another reviewer said it tasted like orange dreamsicle, which is pretty dead-on actually), but somehow it manages to be a lot more than the sum of its parts...maybe it's that ""hint of island spices."" Highly recommended for those who want something new, or those who simply want a taste of home."
448106,B006EQ0J50,A3B1360JOYS0GJ,ExpectoPatronum,3,3,4,1326067200,Individually boxed and very fresh.,"I had been craving fruitcake during the holidays but couldn't find the time to go get one locally so I purchased these last week to share with family and friends.<br /><br />They arrived well packaged in a large box, then inside was a smaller box with 10 individually boxed fruit cakes. They are the same fruitcakes you purchase at stores except each one comes in an indvidual cardboard box. This is great if you plan to gift these because it makes a more presentable package and will probably keep them fresher. I was impressed that each one had its own box.<br /><br />These also arrived very soft and fresh like they had been shipped soon after they were made and not sitting around in a warehouse all year. These are the freshest I've had including when I purchased them at local stores.<br /><br />They sell these locally for $3.99 each plus tax. However, the price on Amazon is cheaper than I bought them on the Claxton website and I prefer to buy from Amazon. I will purchase these again next year and would recommend them."
556650,B000H0ZJHW,A12RKTME39N9X1,Joodee,0,0,2,1337212800,Picky terrier,"This might be one of the most liked dog treats, but my dog hated it.<br />She licked it, put it in her mouth, and spat it right out.<br />It smells really bad too. I had it in an airtight ziplock bag, but the smell was so strong, my whole car smelled like it the rest of the day.<br />I guess I'll donate it to the shelter or something..."
23984,B0013NUGDE,A2YUXFOUTV9CSZ,jessica nizich,0,0,5,1294790400,Great BBQ flavor with a satisfying crunch,"These are nothing like chips, but they are very yummy. The bbq flavor is delicious. The texture is light and crunchy. Costco sells a large bag for $5. I also bought the lunch size on Amazon of 24 .8 bags. These don't taste like a diet food and are very satisfying. They are not greasy."
293124,B001E6EJQU,A2G540C2WR1V8N,Ella Mentry,0,0,5,1233532800,GREAT!!! I love these!,"I LOVE this cereal...Of course I am a sugar-aholic.  I liked the strawberry filled ones too, but they didn't have as strong a strawberry flavor to me.  When you eat the frosting topped ones, the milk and strawberry frosting mixes together and it's like eating biscuits dipped in strawberry milk!  Yummmmm!"
265913,B00017L1TG,A130GWXLD3OHYJ,dave,0,0,4,1345939200,Taste Great!  Pops Great!,Fantastic movie style poporn.  Easy to prepare and great tasting.  Taste just like at the movies but contains too much salt.(just like the movie popcorn).
406635,B002AUGW3C,AGG8I9LEQ1CQ8,"Gluten Free Gluten ""Gluten Free Gluten .com""",0,0,5,1351036800,Delicious Gluten and Dairy Free Snack,"As a Celiac (gluten) who's allergic to diary and eggs, I have a hard time finding easy-to-grab snacks. These cashew clusters are SO amazingly yummy that I still marvel at the fact that I can safely eat them. They're certified by the GIG - so you know they're safe from cross contamination from gluten. Yay! Buy some  Mareblu Cashew Crunch - you'll love it!!!"
455907,B008K9TOU0,A3GWHQZRN9Q3AN,Lea M. Chbosky,0,0,4,1309824000,Good Decaf K Cup,Timothy makes a good decaf.  It is a medium flavored blend that works for both my husband and me.  He uses the largest size on our Keurig and I use the medium size as I like a bolder coffee.
212956,B004LS830Q,A1E8UWR9U02NLG,"Limin Yang ""Old Dog""",0,0,1,1342396800,Food actually went bad.,"I get this item today (7/16/2012), tried two bags (just a little bit). And then strew them away. Junk! Taste like old vegetable oil soaked. Oxidized I guess. Package is very cheap. Should listen to all 1 star reviews. The expiring date is 12/12. For the money I paid (&lt;$4), I will not return this item. Amazon should not sell this product, although it was made in USA."
296548,B001D0GV5E,AGLKENC7EJDYW,"4u2 ""FAB""",1,1,1,1268092800,Not the best,I found this particular green tea to be to bitter tasting.  I will not order again.
131019,B004AH7C2S,A1RR8ZVMBHQFIJ,Eric William,0,0,5,1334448000,Awsome Peanutbutter ...,"First of all, I do buy this at my local supermarket because it is a little cheaper (even with tax). I wanted to see if it was less on Amazon. So here is a review.<br /><br />I get this because it has no added salt. And while I am not on a low salt diet, most doctors say we (Americans) take in too much. This is great tasting and not crazy expensive. AND ... their website offers two tips. First, while natural, it does NOT need to be refrigerated. However, that will keep the oil from separating. And THE MOST IMPORTANT is ... if you turn the jar upside down when you get it home, in an hour most of the oil will re-absorb back into the butter. This makes it very easy to mix the first time. After the initial mix, you can refrigerate and no more mixing will be needed.<br /><br />Normally I get two jars at a time. By flipping both upside down, after a day or so, both jars require almost no mixing because the oil has been totally re-absorb back into the butter.<br /><br />Their website says that you can take off a spoon full of oil, which makes mixing easier. If you do the flipping trick, I find that is unnecessary.<br /><br />Anyway, while I did not find this cheaper here on Amazon, I'm still glad I got to tell you how much I love this stuff!"
457217,B006N3I2JE,A2FH00QPI7TQWV,Gregg Holmes,0,0,5,1332547200,love the coffee,Love the coffee and the best price. Arrived fast and reliabe. I will order more as soon as we run low.
298888,B0012C2GFM,A2J97NYA3HUXR5,"Stewart ""guitar player""",3,3,5,1325462400,ultra natural source of concentrated insoluble fiber,"4 level tablespoons have 14grams of insoluble fiber!!! and that my friends is a ""buttload"" no pun intended..wow. this stuff can be added to breads and cakes etc.. I cut it with muscle milk because musclemilk has very little fiber.. I like to blend 6 tablespoons of nutiva, 1 cup musclemilk and 3/4 cup of frothy boiled instant coffee. it heats the mm and nutiva just enough to give it the impression of malted goodness."
212546,B002Q8JOSI,AKKFQRYT4PL0D,Ira,2,3,2,1297641600,Bad for teeth,"Wellness is the brand I go to for dry and wet food for my dog, so I thought I'd try the chicken and cheddar bars.  The second ingredient is cane molasses... I honestly don't know why this is, and it seems odd.  As soon as you open the bag inside the box, you get a whiff of an overwhelming sweetness.  After my dog has one, he's constantly trying to get the caked treat off of his back molars.  It sticks on pretty hard.  I have to help or I have to brush his teeth to get rid of it.  This can't be good for his teeth, and I don't know if he needs the extra sweetness in his diet.  I would recommend Old Mother Hubbard wheat-free treats, such as chicken and apples, before this.  They're also made by Wellness.  <a href=""http://www.amazon.com/gp/product/B004B9GNPM"">Old Mother Hubbard Classic Oven Baked Chick' N' Apples Dog Biscuits</a> Or, Get Naked dog biscuits, which are also very good.  <a href=""http://www.amazon.com/gp/product/B002L80MZ2"">Get Naked Super Antioxidant Biscuits for Dogs, 12-Ounce</a>"
385835,B000TV4W2C,AVSL7KRMO6GHO,RKF,1,1,5,1257033600,Awesome!,"This stuff truly is delicious! It doesn't taste exactly like marshmallows, but its puffy, sticky texture is wonderful! Try it in hot chocolate, on top of cupcakes, or by the spoonful with some chocolate chips. Once mine was all gone, I just wanted more. Perfect for any vegan with a sweet tooth."
109593,B000CMDRWO,AMQWTIIHWRZFR,Mary E. Clyde,0,0,5,1217462400,Unsalted Soy nuts,This product tasted good and was a great alternative to the salted version.  I was happy to find this online since it is not available in the local grocery stores.
512333,B001BCUBTQ,A1G5XNNGACY9X7,P. Reynolds,1,1,5,1251849600,Great food for allergies and cats love it,"I feed this to all my cats, including the one with allergies who was previously on an overly expensive prescription product. I have had great results and it has not been any worse (might even be better) for my allergic cat. I love the ingredients and the fact that there pieces of real veggies and fruit mixed in. My cats also like this food more than their previous ones. The price can't be beat and I don't have to make an extra trip to the store."
340702,B000H0J9W8,A2F99NZ6N12BU5,"Judy Blume ""Mo""",1,1,4,1221955200,Fast & Easy Waffles!,"My daughter loves these waffles, she did not like the Van's waffles at all, very hard and almost ""stale"" like.  These are made in the microwave and taste like fresh waffles.  The first time I made them, they were a bit doughy, but I just microwaved a few seconds longer and then toasted--so delicious and EASY!!"
62144,B000CQG8K8,AT44T99BHJQA7,Barbara Groeger,3,4,5,1160611200,Double-spice is Double nice!,This tea is delightfully spiced!  I brew it strong; mix it with milk and sweetner and it is almost like having a candy treat without the calories of a prepared spiced chai powder!  Haven't missed drinking this tea each morning for two years.  It goes everywhere with me.  It has the most flavor of any of the spiced chai's I have tried.
275443,B005VOONI0,A2M14CFAMF8J7I,Joanna Terrero,1,3,4,1337126400,"Mild coffee, great aroma with no sour taste at all.","This gourmet coffee has a delicious aroma, but a very mild taste. Which is good for drinking while  having breakfast, but not to drink alone or with milk, if one likes strong coffee.  The little pods are convenient for taking along while traveling. They work well on those small coffeemakers provided in hotels. One thing I didn't noticed the first time I had one, and which makes a different when brewing the coffee pods, it's that each one says, This Side Down, and of course, placing it in that position inside the pod brewer helps improve the result. The lack of bitterness is a definitely a plus."
538838,B003XP3010,AY7H9XV5DSRY8,Sheve,1,1,4,1340409600,"Good stuff, but the price is too high for it...","While diet grape Faygo isn't *THE BEST* diet grape soda out there, it is one of the few that you can find pretty easily and generally offers a good value.  This particular offering, and many others for that matter, do not reflect that value.  If you're paying more than $7.00 for a 24pk of cans, then you're paying too much (not including shipping) because this is on of the few you can order direct from the company."
437408,B002GWSAKM,AF7L15LSJ8RVA,Philipe Besada,2,2,5,1305158400,Very Happy With My Purchase,"Started purchasing this as an alternative to organic milk due to the radiation from Fukushima showing up in US milk. It's very tasty, and to me it taste just like milk.<br /><br />With Amazon's ""subscribe and save"" I end-up saving a penny over buying the 64oz organic Rice dream container from my local grocer.  However with Amazon, I get better customer service and don't have to deal with the grumpy and at times unfriendly folks at the grocer. Being priced at $2.14 a quart, organic rice dream is also cheaper than organic milk which is about $3.59 a quart (32 oz) at Walmart.<br /><br />This particular rice dream is organic and for those who are concerned, it is also gluten free.<br /><br />UPDATE: Amazon sells this for exactly 8.45 cents per ounce. Walmart sells the 64oz for $3.24 = 5.06 cents per ounce.  I think it will be tough for Amazon to compete with traditional grocers on food."
170830,B001O8KQP6,A2S598VCSBJUHT,StaceyB,1,1,5,1293062400,Fantastic,"These colors are so true to life and vibrant!  The drip, drop out of the bottle makes it so easy to duplicate the exact same color again.  The food color doesn't change the taste or texture of any food.  I had no problems with shipping, and it was super fast."
63892,B001EHDNHA,A2ERWXVK6J5M4T,"Maddie's Mom ""Mimi""",0,0,4,1289088000,"great juice, little expensive","We LOVE this juice - veggies, no added sugar and an easy to use (and re-use) bottle.  Fabulous!  Wish it weren't $2/bottle, but I guess it is a case of getting what you pay for!"
294334,B0015QBRWI,A1AE48IK7WFAE5,Relle,0,0,5,1333324800,AWESOME...OMG,"These candies are off the chain I have been looking for them for like years and they are so awesome, please hurry and make them available."
